Time	MABP [mmHg]	CBFV-L [cm/s]	CBFV-R [cm/s]	etCO2 [kPa]	MN					
184.7000	69.2303	67.0691	64.1423	5.3837	2.0000
184.8000	69.3080	67.1578	64.2958	5.3840	2.0000
184.9000	69.3856	67.2464	64.4493	5.3842	2.0000
185.0000	69.4632	67.3351	64.6028	5.3844	2.0000
185.1000	69.5408	67.4238	64.7563	5.3847	2.0000
185.2000	69.6185	67.5124	64.9098	5.3849	2.0000
185.3000	69.5458	67.5204	64.7925	5.3852	2.0000
185.4000	69.4307	67.5055	64.5989	5.3854	2.0000
185.5000	69.3156	67.4907	64.4054	5.3856	2.0000
185.6000	69.2005	67.4759	64.2118	5.3859	2.0000
185.7000	69.0854	67.4611	64.0182	5.3861	2.0000
185.8000	68.9703	67.4463	63.8246	5.3864	2.0000
185.9000	68.8552	67.4315	63.6310	5.3866	2.0000
186.0000	68.7402	67.4167	63.4374	5.3868	2.0000
186.1000	68.6251	67.4018	63.2438	5.3871	2.0000
186.2000	68.5100	67.3870	63.0502	5.3873	2.0000
186.3000	68.3949	67.3722	62.8566	5.3876	2.0000
186.4000	68.2798	67.3574	62.6630	5.3878	2.0000
186.5000	68.1392	67.2787	62.5129	5.3880	2.0000
186.6000	67.9634	67.1118	62.4228	5.3883	2.0000
186.7000	67.7876	66.9449	62.3327	5.3885	2.0000
186.8000	67.6117	66.7779	62.2427	5.3888	2.0000
186.9000	67.4359	66.6110	62.1526	5.3890	2.0000
187.0000	67.2601	66.4441	62.0625	5.3892	2.0000
187.1000	67.0843	66.2772	61.9724	5.3895	2.0000
187.2000	66.9085	66.1103	61.8823	5.3897	2.0000
187.3000	66.7327	65.9433	61.7923	5.3899	2.0000
187.4000	66.5568	65.7764	61.7022	5.3902	2.0000
187.5000	66.3810	65.6095	61.6121	5.3904	2.0000
187.6000	66.2052	65.4426	61.5220	5.3907	2.0000
187.7000	66.2794	65.5387	61.5598	5.3909	2.0000
187.8000	66.4160	65.7005	61.6296	5.3903	2.0000
187.9000	66.5527	65.8624	61.6994	5.3891	2.0000
188.0000	66.6893	66.0242	61.7692	5.3879	2.0000
188.1000	66.8260	66.1861	61.8390	5.3867	2.0000
188.2000	66.9626	66.3479	61.9088	5.3855	2.0000
188.3000	67.0993	66.5098	61.9786	5.3843	2.0000
188.4000	67.2359	66.6716	62.0484	5.3831	2.0000
188.5000	67.3726	66.8335	62.1181	5.3819	2.0000
188.6000	67.5092	66.9954	62.1879	5.3807	2.0000
188.7000	67.6458	67.1572	62.2577	5.3795	2.0000
188.8000	67.7825	67.3191	62.3275	5.3783	2.0000
188.9000	67.8534	67.4476	62.2914	5.3772	2.0000
189.0000	67.9201	67.5740	62.2484	5.3760	2.0000
189.1000	67.9868	67.7004	62.2055	5.3748	2.0000
189.2000	68.0535	67.8268	62.1626	5.3736	2.0000
189.3000	68.1202	67.9532	62.1197	5.3724	2.0000
189.4000	68.1869	68.0795	62.0768	5.3712	2.0000
189.5000	68.2536	68.2059	62.0339	5.3700	2.0000
189.6000	68.3203	68.3323	61.9910	5.3688	2.0000
189.7000	68.3870	68.4587	61.9481	5.3676	2.0000
189.8000	68.4537	68.5851	61.9051	5.3664	2.0000
189.9000	68.5204	68.7115	61.8622	5.3652	2.0000
190.0000	68.5975	68.8030	61.8681	5.3640	2.0000
190.1000	68.6986	68.8131	61.9876	5.3628	2.0000
190.2000	68.7998	68.8232	62.1072	5.3616	2.0000
190.3000	68.9009	68.8333	62.2268	5.3604	2.0000
190.4000	69.0021	68.8435	62.3463	5.3592	2.0000
190.5000	69.1032	68.8536	62.4659	5.3580	2.0000
190.6000	69.2044	68.8637	62.5855	5.3569	2.0000
190.7000	69.3056	68.8738	62.7050	5.3557	2.0000
190.8000	69.4067	68.8839	62.8246	5.3545	2.0000
190.9000	69.5079	68.8940	62.9442	5.3533	2.0000
191.0000	69.6090	68.9041	63.0637	5.3513	2.0000
191.1000	69.7413	68.9189	63.1715	5.3481	2.0000
191.2000	70.0368	68.9585	63.2174	5.3449	2.0000
191.3000	70.3324	68.9981	63.2633	5.3417	2.0000
191.4000	70.6280	69.0377	63.3092	5.3385	2.0000
191.5000	70.9235	69.0773	63.3551	5.3353	2.0000
191.6000	71.2191	69.1168	63.4010	5.3321	2.0000
191.7000	71.5146	69.1564	63.4469	5.3289	2.0000
191.8000	71.8102	69.1960	63.4928	5.3257	2.0000
191.9000	72.1057	69.2356	63.5387	5.3226	2.0000
192.0000	72.4013	69.2752	63.5846	5.3194	2.0000
192.1000	72.6968	69.3147	63.6305	5.3162	2.0000
192.2000	72.9924	69.3543	63.6764	5.3130	2.0000
192.3000	73.2186	69.3431	63.7051	5.3098	2.0000
192.4000	73.2829	69.2134	63.6936	5.3066	2.0000
192.5000	73.3473	69.0837	63.6820	5.3034	2.0000
192.6000	73.4116	68.9540	63.6705	5.3002	2.0000
192.7000	73.4760	68.8244	63.6590	5.2970	2.0000
192.8000	73.5403	68.6947	63.6474	5.2938	2.0000
192.9000	73.6047	68.5650	63.6359	5.2906	2.0000
193.0000	73.6690	68.4353	63.6244	5.2874	2.0000
193.1000	73.7333	68.3056	63.6128	5.2843	2.0000
193.2000	73.7977	68.1759	63.6013	5.2811	2.0000
193.3000	73.8620	68.0462	63.5898	5.2779	2.0000
193.4000	73.9264	67.9165	63.5782	5.2747	2.0000
193.5000	73.9907	67.7868	63.5667	5.2715	2.0000
193.6000	73.9170	67.4624	63.4214	5.2683	2.0000
193.7000	73.8244	67.1114	63.2579	5.2651	2.0000
193.8000	73.7318	66.7604	63.0944	5.2619	2.0000
193.9000	73.6392	66.4094	62.9309	5.2587	2.0000
194.0000	73.5466	66.0583	62.7674	5.2555	2.0000
194.1000	73.4540	65.7073	62.6039	5.2523	2.0000
194.2000	73.3614	65.3563	62.4403	5.2491	2.0000
194.3000	73.2688	65.0053	62.2768	5.2460	2.0000
194.4000	73.1762	64.6543	62.1133	5.2428	2.0000
194.5000	73.0837	64.3033	61.9498	5.2396	2.0000
194.6000	72.9911	63.9523	61.7863	5.2364	2.0000
194.7000	72.8985	63.6013	61.6228	5.2332	2.0000
194.8000	72.9404	63.5330	61.6885	5.2322	2.0000
194.9000	73.0119	63.5269	61.8046	5.2325	2.0000
195.0000	73.0834	63.5207	61.9207	5.2328	2.0000
195.1000	73.1549	63.5145	62.0369	5.2331	2.0000
195.2000	73.2264	63.5083	62.1530	5.2334	2.0000
195.3000	73.2979	63.5021	62.2691	5.2338	2.0000
195.4000	73.3694	63.4960	62.3852	5.2341	2.0000
195.5000	73.4409	63.4898	62.5013	5.2344	2.0000
195.6000	73.5124	63.4836	62.6174	5.2347	2.0000
195.7000	73.5839	63.4774	62.7335	5.2350	2.0000
195.8000	73.6554	63.4712	62.8496	5.2353	2.0000
195.9000	73.7269	63.4651	62.9657	5.2356	2.0000
196.0000	73.7473	63.4367	62.9952	5.2359	2.0000
196.1000	73.6056	63.3379	62.7506	5.2362	2.0000
196.2000	73.4639	63.2391	62.5061	5.2365	2.0000
196.3000	73.3222	63.1403	62.2615	5.2368	2.0000
196.4000	73.1805	63.0415	62.0169	5.2371	2.0000
196.5000	73.0388	62.9428	61.7724	5.2374	2.0000
196.6000	72.8971	62.8440	61.5278	5.2377	2.0000
196.7000	72.7554	62.7452	61.2832	5.2380	2.0000
196.8000	72.6137	62.6464	61.0387	5.2383	2.0000
196.9000	72.4720	62.5477	60.7941	5.2386	2.0000
197.0000	72.3303	62.4489	60.5495	5.2389	2.0000
197.1000	72.1886	62.3501	60.3050	5.2392	2.0000
197.2000	72.0469	62.2513	60.0604	5.2395	2.0000
197.3000	71.9310	62.0916	59.9006	5.2398	2.0000
197.4000	71.8223	61.9147	59.7647	5.2401	2.0000
197.5000	71.7137	61.7378	59.6287	5.2404	2.0000
197.6000	71.6050	61.5609	59.4928	5.2407	2.0000
197.7000	71.4963	61.3840	59.3569	5.2411	2.0000
197.8000	71.3877	61.2071	59.2210	5.2414	2.0000
197.9000	71.2790	61.0302	59.0851	5.2417	2.0000
198.0000	71.1703	60.8532	58.9492	5.2420	2.0000
198.1000	71.0617	60.6763	58.8132	5.2421	2.0000
198.2000	70.9530	60.4994	58.6773	5.2399	2.0000
198.3000	70.8443	60.3225	58.5414	5.2378	2.0000
198.4000	70.7357	60.1456	58.4055	5.2356	2.0000
198.5000	70.7143	60.1075	58.3891	5.2335	2.0000
198.6000	70.7420	60.1475	58.4400	5.2314	2.0000
198.7000	70.7697	60.1875	58.4909	5.2292	2.0000
198.8000	70.7974	60.2276	58.5418	5.2271	2.0000
198.9000	70.8251	60.2676	58.5926	5.2249	2.0000
199.0000	70.8527	60.3076	58.6435	5.2228	2.0000
199.1000	70.8804	60.3476	58.6944	5.2206	2.0000
199.2000	70.9081	60.3876	58.7453	5.2185	2.0000
199.3000	70.9358	60.4276	58.7962	5.2164	2.0000
199.4000	70.9635	60.4676	58.8471	5.2142	2.0000
199.5000	70.9912	60.5076	58.8979	5.2121	2.0000
199.6000	71.0189	60.5476	58.9488	5.2099	2.0000
199.7000	70.9893	60.5512	58.9864	5.2078	2.0000
199.8000	70.7965	60.4511	58.9863	5.2056	2.0000
199.9000	70.6037	60.3509	58.9861	5.2035	2.0000
200.0000	70.4109	60.2508	58.9860	5.2014	2.0000
200.1000	70.2181	60.1507	58.9858	5.1992	2.0000
200.2000	70.0253	60.0506	58.9857	5.1971	2.0000
200.3000	69.8325	59.9504	58.9855	5.1949	2.0000
200.4000	69.6397	59.8503	58.9854	5.1928	2.0000
200.5000	69.4469	59.7502	58.9852	5.1906	2.0000
200.6000	69.2541	59.6501	58.9850	5.1885	2.0000
200.7000	69.0613	59.5499	58.9849	5.1864	2.0000
200.8000	68.8685	59.4498	58.9847	5.1842	2.0000
200.9000	68.8150	59.4735	59.0378	5.1821	2.0000
201.0000	68.9538	59.6682	59.1645	5.1799	2.0000
201.1000	69.0926	59.8630	59.2912	5.1778	2.0000
201.2000	69.2315	60.0577	59.4179	5.1756	2.0000
201.3000	69.3703	60.2524	59.5445	5.1735	2.0000
201.4000	69.5091	60.4471	59.6712	5.1714	2.0000
201.5000	69.6479	60.6418	59.7979	5.1701	2.0000
201.6000	69.7867	60.8366	59.9246	5.1717	2.0000
201.7000	69.9255	61.0313	60.0512	5.1733	2.0000
201.8000	70.0644	61.2260	60.1779	5.1749	2.0000
201.9000	70.2032	61.4207	60.3046	5.1764	2.0000
202.0000	70.3420	61.6154	60.4312	5.1780	2.0000
202.1000	70.4164	61.7444	60.5554	5.1796	2.0000
202.2000	70.4401	61.8219	60.6775	5.1812	2.0000
202.3000	70.4638	61.8993	60.7996	5.1828	2.0000
202.4000	70.4875	61.9767	60.9217	5.1844	2.0000
202.5000	70.5112	62.0541	61.0438	5.1860	2.0000
202.6000	70.5349	62.1315	61.1659	5.1875	2.0000
202.7000	70.5586	62.2089	61.2880	5.1891	2.0000
202.8000	70.5824	62.2863	61.4101	5.1907	2.0000
202.9000	70.6061	62.3637	61.5322	5.1923	2.0000
203.0000	70.6298	62.4411	61.6543	5.1939	2.0000
203.1000	70.6535	62.5185	61.7764	5.1955	2.0000
203.2000	70.6772	62.5959	61.8985	5.1971	2.0000
203.3000	70.6077	62.5625	61.8919	5.1986	2.0000
203.4000	70.4650	62.4421	61.7841	5.2002	2.0000
203.5000	70.3222	62.3216	61.6763	5.2018	2.0000
203.6000	70.1794	62.2011	61.5685	5.2034	2.0000
203.7000	70.0367	62.0807	61.4607	5.2050	2.0000
203.8000	69.8939	61.9602	61.3529	5.2066	2.0000
203.9000	69.7512	61.8398	61.2451	5.2081	2.0000
204.0000	69.6084	61.7193	61.1373	5.2097	2.0000
204.1000	69.4656	61.5988	61.0295	5.2113	2.0000
204.2000	69.3229	61.4784	60.9217	5.2129	2.0000
204.3000	69.1801	61.3579	60.8139	5.2145	2.0000
204.4000	69.0374	61.2375	60.7061	5.2161	2.0000
204.5000	69.1695	61.3043	60.7772	5.2177	2.0000
204.6000	69.3191	61.3831	60.8598	5.2192	2.0000
204.7000	69.4688	61.4618	60.9423	5.2208	2.0000
204.8000	69.6185	61.5406	61.0249	5.2230	2.0000
204.9000	69.7681	61.6194	61.1075	5.2268	2.0000
205.0000	69.9178	61.6981	61.1900	5.2305	2.0000
205.1000	70.0675	61.7769	61.2726	5.2342	2.0000
205.2000	70.2171	61.8557	61.3551	5.2380	2.0000
205.3000	70.3668	61.9345	61.4377	5.2417	2.0000
205.4000	70.5164	62.0132	61.5203	5.2454	2.0000
205.5000	70.6661	62.0920	61.6028	5.2492	2.0000
205.6000	70.8158	62.1708	61.6854	5.2529	2.0000
205.7000	70.7873	62.0555	61.5954	5.2566	2.0000
205.8000	70.7390	61.9187	61.4862	5.2604	2.0000
205.9000	70.6908	61.7819	61.3771	5.2641	2.0000
206.0000	70.6425	61.6451	61.2679	5.2678	2.0000
206.1000	70.5942	61.5083	61.1587	5.2716	2.0000
206.2000	70.5460	61.3714	61.0496	5.2753	2.0000
206.3000	70.4977	61.2346	60.9404	5.2790	2.0000
206.4000	70.4494	61.0978	60.8312	5.2828	2.0000
206.5000	70.4011	60.9610	60.7221	5.2865	2.0000
206.6000	70.3529	60.8242	60.6129	5.2903	2.0000
206.7000	70.3046	60.6874	60.5037	5.2940	2.0000
206.8000	70.2563	60.5505	60.3946	5.2977	2.0000
206.9000	70.1377	60.3572	60.1429	5.3015	2.0000
207.0000	70.0015	60.1497	59.8557	5.3052	2.0000
207.1000	69.8653	59.9422	59.5684	5.3089	2.0000
207.2000	69.7291	59.7347	59.2811	5.3127	2.0000
207.3000	69.5928	59.5272	58.9939	5.3164	2.0000
207.4000	69.4566	59.3197	58.7066	5.3201	2.0000
207.5000	69.3204	59.1122	58.4194	5.3239	2.0000
207.6000	69.1842	58.9048	58.1321	5.3276	2.0000
207.7000	69.0480	58.6973	57.8449	5.3313	2.0000
207.8000	68.9118	58.4898	57.5576	5.3351	2.0000
207.9000	68.7755	58.2823	57.2703	5.3388	2.0000
208.0000	68.6393	58.0748	56.9831	5.3423	2.0000
208.1000	68.7066	58.1881	57.0497	5.3427	2.0000
208.2000	68.7740	58.3014	57.1162	5.3431	2.0000
208.3000	68.8413	58.4148	57.1828	5.3434	2.0000
208.4000	68.9086	58.5281	57.2494	5.3438	2.0000
208.5000	68.9759	58.6414	57.3160	5.3442	2.0000
208.6000	69.0432	58.7547	57.3826	5.3446	2.0000
208.7000	69.1106	58.8680	57.4491	5.3450	2.0000
208.8000	69.1779	58.9814	57.5157	5.3454	2.0000
208.9000	69.2452	59.0947	57.5823	5.3457	2.0000
209.0000	69.3125	59.2080	57.6489	5.3461	2.0000
209.1000	69.3798	59.3213	57.7155	5.3465	2.0000
209.2000	69.4472	59.4346	57.7821	5.3469	2.0000
209.3000	69.3720	59.4316	57.6393	5.3473	2.0000
209.4000	69.2656	59.4031	57.4505	5.3477	2.0000
209.5000	69.1593	59.3746	57.2618	5.3481	2.0000
209.6000	69.0529	59.3460	57.0730	5.3484	2.0000
209.7000	68.9465	59.3175	56.8843	5.3488	2.0000
209.8000	68.8401	59.2889	56.6956	5.3492	2.0000
209.9000	68.7337	59.2604	56.5068	5.3496	2.0000
210.0000	68.6273	59.2318	56.3181	5.3500	2.0000
210.1000	68.5209	59.2033	56.1293	5.3504	2.0000
210.2000	68.4145	59.1748	55.9406	5.3507	2.0000
210.3000	68.3081	59.1462	55.7519	5.3511	2.0000
210.4000	68.2017	59.1177	55.5631	5.3515	2.0000
210.5000	68.0766	59.0477	55.5078	5.3519	2.0000
210.6000	67.9456	58.9646	55.4945	5.3523	2.0000
210.7000	67.8146	58.8815	55.4813	5.3527	2.0000
210.8000	67.6837	58.7984	55.4680	5.3531	2.0000
210.9000	67.5527	58.7153	55.4548	5.3534	2.0000
211.0000	67.4217	58.6322	55.4416	5.3538	2.0000
211.1000	67.2907	58.5491	55.4283	5.3542	2.0000
211.2000	67.1597	58.4660	55.4151	5.3546	2.0000
211.3000	67.0287	58.3829	55.4018	5.3550	2.0000
211.4000	66.8978	58.2998	55.3886	5.3554	2.0000
211.5000	66.7668	58.2167	55.3754	5.3549	2.0000
211.6000	66.6358	58.1336	55.3621	5.3532	2.0000
211.7000	66.7093	58.3918	55.6260	5.3516	2.0000
211.8000	66.7870	58.6569	55.8955	5.3499	2.0000
211.9000	66.8648	58.9220	56.1650	5.3482	2.0000
212.0000	66.9425	59.1871	56.4345	5.3465	2.0000
212.1000	67.0202	59.4522	56.7041	5.3448	2.0000
212.2000	67.0979	59.7174	56.9736	5.3431	2.0000
212.3000	67.1756	59.9825	57.2431	5.3414	2.0000
212.4000	67.2533	60.2476	57.5126	5.3398	2.0000
212.5000	67.3310	60.5127	57.7821	5.3381	2.0000
212.6000	67.4088	60.7778	58.0516	5.3364	2.0000
212.7000	67.4865	61.0430	58.3212	5.3347	2.0000
212.8000	67.5642	61.3081	58.5907	5.3330	2.0000
212.9000	67.4927	61.4408	58.6730	5.3313	2.0000
213.0000	67.4082	61.5620	58.7390	5.3296	2.0000
213.1000	67.3237	61.6831	58.8050	5.3280	2.0000
213.2000	67.2392	61.8043	58.8711	5.3263	2.0000
213.3000	67.1548	61.9255	58.9371	5.3246	2.0000
213.4000	67.0703	62.0467	59.0031	5.3229	2.0000
213.5000	66.9858	62.1679	59.0692	5.3212	2.0000
213.6000	66.9013	62.2891	59.1352	5.3195	2.0000
213.7000	66.8168	62.4103	59.2012	5.3179	2.0000
213.8000	66.7324	62.5314	59.2673	5.3162	2.0000
213.9000	66.6479	62.6526	59.3333	5.3145	2.0000
214.0000	66.5732	62.7523	59.4077	5.3128	2.0000
214.1000	66.5700	62.6945	59.5435	5.3111	2.0000
214.2000	66.5669	62.6366	59.6793	5.3094	2.0000
214.3000	66.5638	62.5787	59.8151	5.3077	2.0000
214.4000	66.5606	62.5208	59.9510	5.3061	2.0000
214.5000	66.5575	62.4629	60.0868	5.3044	2.0000
214.6000	66.5544	62.4051	60.2226	5.3027	2.0000
214.7000	66.5512	62.3472	60.3584	5.3010	2.0000
214.8000	66.5481	62.2893	60.4942	5.2999	2.0000
214.9000	66.5450	62.2314	60.6300	5.2995	2.0000
215.0000	66.5418	62.1736	60.7658	5.2992	2.0000
215.1000	66.5387	62.1157	60.9016	5.2988	2.0000
215.2000	66.5587	62.0914	61.0472	5.2985	2.0000
215.3000	66.6715	62.2015	61.2320	5.2981	2.0000
215.4000	66.7842	62.3116	61.4167	5.2978	2.0000
215.5000	66.8969	62.4217	61.6014	5.2974	2.0000
215.6000	67.0097	62.5319	61.7862	5.2970	2.0000
215.7000	67.1224	62.6420	61.9709	5.2967	2.0000
215.8000	67.2351	62.7521	62.1556	5.2963	2.0000
215.9000	67.3479	62.8622	62.3404	5.2960	2.0000
216.0000	67.4606	62.9723	62.5251	5.2956	2.0000
216.1000	67.5733	63.0824	62.7098	5.2953	2.0000
216.2000	67.6860	63.1926	62.8945	5.2949	2.0000
216.3000	67.7988	63.3027	63.0793	5.2945	2.0000
216.4000	67.9115	63.4128	63.2640	5.2942	2.0000
216.5000	67.8403	63.4276	63.1672	5.2938	2.0000
216.6000	67.7653	63.4406	63.0647	5.2935	2.0000
216.7000	67.6904	63.4535	62.9621	5.2931	2.0000
216.8000	67.6154	63.4664	62.8596	5.2928	2.0000
216.9000	67.5405	63.4793	62.7571	5.2924	2.0000
217.0000	67.4655	63.4922	62.6545	5.2920	2.0000
217.1000	67.3905	63.5052	62.5520	5.2917	2.0000
217.2000	67.3156	63.5181	62.4495	5.2913	2.0000
217.3000	67.2406	63.5310	62.3469	5.2910	2.0000
217.4000	67.1656	63.5439	62.2444	5.2906	2.0000
217.5000	67.0907	63.5568	62.1419	5.2903	2.0000
217.6000	67.0157	63.5698	62.0393	5.2899	2.0000
217.7000	67.0636	63.6132	62.0363	5.2895	2.0000
217.8000	67.1281	63.6609	62.0468	5.2892	2.0000
217.9000	67.1927	63.7086	62.0573	5.2888	2.0000
218.0000	67.2573	63.7562	62.0678	5.2885	2.0000
218.1000	67.3219	63.8039	62.0783	5.2881	2.0000
218.2000	67.3865	63.8515	62.0888	5.2900	2.0000
218.3000	67.4510	63.8992	62.0993	5.2959	2.0000
218.4000	67.5156	63.9468	62.1098	5.3019	2.0000
218.5000	67.5802	63.9945	62.1203	5.3078	2.0000
218.6000	67.6448	64.0421	62.1308	5.3137	2.0000
218.7000	67.7094	64.0898	62.1414	5.3196	2.0000
218.8000	67.7739	64.1374	62.1519	5.3255	2.0000
218.9000	67.7932	64.1775	62.0742	5.3315	2.0000
219.0000	67.7869	64.2132	61.9468	5.3374	2.0000
219.1000	67.7806	64.2490	61.8195	5.3433	2.0000
219.2000	67.7743	64.2847	61.6922	5.3492	2.0000
219.3000	67.7680	64.3205	61.5649	5.3552	2.0000
219.4000	67.7617	64.3562	61.4375	5.3611	2.0000
219.5000	67.7554	64.3920	61.3102	5.3670	2.0000
219.6000	67.7492	64.4277	61.1829	5.3729	2.0000
219.7000	67.7429	64.4635	61.0556	5.3788	2.0000
219.8000	67.7366	64.4992	60.9282	5.3848	2.0000
219.9000	67.7303	64.5350	60.8009	5.3907	2.0000
220.0000	67.7240	64.5707	60.6736	5.3966	2.0000
220.1000	67.7177	64.6065	60.5463	5.4025	2.0000
220.2000	67.5197	64.4572	60.1723	5.4085	2.0000
220.3000	67.3216	64.3079	59.7983	5.4144	2.0000
220.4000	67.1236	64.1586	59.4242	5.4203	2.0000
220.5000	66.9255	64.0094	59.0502	5.4262	2.0000
220.6000	66.7274	63.8601	58.6762	5.4322	2.0000
220.7000	66.5294	63.7108	58.3022	5.4381	2.0000
220.8000	66.3313	63.5616	57.9282	5.4440	2.0000
220.9000	66.1333	63.4123	57.5542	5.4499	2.0000
221.0000	65.9352	63.2630	57.1802	5.4558	2.0000
221.1000	65.7372	63.1137	56.8061	5.4618	2.0000
221.2000	65.5391	62.9645	56.4321	5.4677	2.0000
221.3000	65.3411	62.8152	56.0581	5.4736	2.0000
221.4000	65.3901	62.9034	56.0394	5.4795	2.0000
221.5000	65.4494	63.0016	56.0355	5.4855	2.0000
221.6000	65.5087	63.0997	56.0316	5.4914	2.0000
221.7000	65.5680	63.1979	56.0277	5.4973	2.0000
221.8000	65.6273	63.2960	56.0237	5.5009	2.0000
221.9000	65.6866	63.3941	56.0198	5.4997	2.0000
222.0000	65.7460	63.4923	56.0159	5.4985	2.0000
222.1000	65.8053	63.5904	56.0120	5.4973	2.0000
222.2000	65.8646	63.6885	56.0081	5.4961	2.0000
222.3000	65.9239	63.7867	56.0042	5.4948	2.0000
222.4000	65.9832	63.8848	56.0003	5.4936	2.0000
222.5000	66.0425	63.9829	55.9964	5.4924	2.0000
222.6000	66.0655	64.0802	56.1023	5.4912	2.0000
222.7000	66.0862	64.1775	56.2153	5.4900	2.0000
222.8000	66.1069	64.2748	56.3282	5.4887	2.0000
222.9000	66.1276	64.3720	56.4412	5.4875	2.0000
223.0000	66.1484	64.4693	56.5541	5.4863	2.0000
223.1000	66.1691	64.5665	56.6671	5.4851	2.0000
223.2000	66.1898	64.6638	56.7800	5.4839	2.0000
223.3000	66.2105	64.7611	56.8930	5.4826	2.0000
223.4000	66.2312	64.8583	57.0059	5.4814	2.0000
223.5000	66.2519	64.9556	57.1189	5.4802	2.0000
223.6000	66.2726	65.0528	57.2318	5.4790	2.0000
223.7000	66.2933	65.1501	57.3448	5.4778	2.0000
223.8000	66.2794	65.1472	57.4136	5.4765	2.0000
223.9000	66.2405	65.0718	57.4505	5.4753	2.0000
224.0000	66.2015	64.9964	57.4874	5.4741	2.0000
224.1000	66.1625	64.9210	57.5243	5.4729	2.0000
224.2000	66.1236	64.8456	57.5612	5.4717	2.0000
224.3000	66.0846	64.7702	57.5981	5.4704	2.0000
224.4000	66.0457	64.6948	57.6350	5.4692	2.0000
224.5000	66.0067	64.6194	57.6719	5.4680	2.0000
224.6000	65.9678	64.5440	57.7088	5.4668	2.0000
224.7000	65.9288	64.4686	57.7457	5.4656	2.0000
224.8000	65.8899	64.3932	57.7826	5.4643	2.0000
224.9000	65.8509	64.3178	57.8195	5.4631	2.0000
225.0000	65.8962	64.3593	57.9145	5.4619	2.0000
225.1000	66.0078	64.4927	58.0550	5.4607	2.0000
225.2000	66.1193	64.6260	58.1956	5.4595	2.0000
225.3000	66.2308	64.7594	58.3362	5.4582	2.0000
225.4000	66.3424	64.8928	58.4768	5.4570	2.0000
225.5000	66.4539	65.0261	58.6173	5.4558	2.0000
225.6000	66.5654	65.1595	58.7579	5.4544	2.0000
225.7000	66.6769	65.2928	58.8985	5.4528	2.0000
225.8000	66.7885	65.4262	59.0391	5.4511	2.0000
225.9000	66.9000	65.5595	59.1797	5.4494	2.0000
226.0000	67.0115	65.6929	59.3202	5.4478	2.0000
226.1000	67.1230	65.8263	59.4608	5.4461	2.0000
226.2000	67.2895	65.9590	59.6884	5.4444	2.0000
226.3000	67.4715	66.0916	59.9404	5.4427	2.0000
226.4000	67.6535	66.2242	60.1925	5.4411	2.0000
226.5000	67.8355	66.3567	60.4446	5.4394	2.0000
226.6000	68.0175	66.4893	60.6967	5.4377	2.0000
226.7000	68.1995	66.6219	60.9488	5.4360	2.0000
226.8000	68.3815	66.7545	61.2008	5.4344	2.0000
226.9000	68.5635	66.8870	61.4529	5.4327	2.0000
227.0000	68.7455	67.0196	61.7050	5.4310	2.0000
227.1000	68.9274	67.1522	61.9571	5.4294	2.0000
227.2000	69.1094	67.2848	62.2091	5.4277	2.0000
227.3000	69.2914	67.4173	62.4612	5.4260	2.0000
227.4000	69.3221	67.3381	62.4773	5.4243	2.0000
227.5000	69.2816	67.1593	62.3823	5.4227	2.0000
227.6000	69.2411	66.9804	62.2873	5.4210	2.0000
227.7000	69.2006	66.8016	62.1922	5.4193	2.0000
227.8000	69.1600	66.6227	62.0972	5.4177	2.0000
227.9000	69.1195	66.4439	62.0022	5.4160	2.0000
228.0000	69.0790	66.2650	61.9072	5.4143	2.0000
228.1000	69.0385	66.0861	61.8122	5.4126	2.0000
228.2000	68.9980	65.9073	61.7172	5.4110	2.0000
228.3000	68.9574	65.7284	61.6222	5.4093	2.0000
228.4000	68.9169	65.5496	61.5272	5.4076	2.0000
228.5000	68.8764	65.3707	61.4322	5.4060	2.0000
228.6000	68.9077	65.2169	61.3726	5.4043	2.0000
228.7000	68.9592	65.0702	61.3230	5.4026	2.0000
228.8000	69.0108	64.9235	61.2734	5.4009	2.0000
228.9000	69.0623	64.7768	61.2238	5.3993	2.0000
229.0000	69.1138	64.6301	61.1743	5.3976	2.0000
229.1000	69.1654	64.4834	61.1247	5.3959	2.0000
229.2000	69.2169	64.3367	61.0751	5.3942	2.0000
229.3000	69.2684	64.1900	61.0255	5.3926	2.0000
229.4000	69.3200	64.0433	60.9759	5.3934	2.0000
229.5000	69.3715	63.8967	60.9263	5.3956	2.0000
229.6000	69.4231	63.7500	60.8768	5.3978	2.0000
229.7000	69.4746	63.6033	60.8272	5.4000	2.0000
229.8000	69.4785	63.5127	60.8320	5.4022	2.0000
229.9000	69.4480	63.4628	60.8762	5.4045	2.0000
230.0000	69.4175	63.4129	60.9205	5.4067	2.0000
230.1000	69.3870	63.3630	60.9647	5.4089	2.0000
230.2000	69.3565	63.3131	61.0089	5.4111	2.0000
230.3000	69.3260	63.2632	61.0532	5.4133	2.0000
230.4000	69.2955	63.2133	61.0974	5.4155	2.0000
230.5000	69.2650	63.1634	61.1416	5.4177	2.0000
230.6000	69.2344	63.1135	61.1859	5.4200	2.0000
230.7000	69.2039	63.0636	61.2301	5.4222	2.0000
230.8000	69.1734	63.0137	61.2743	5.4244	2.0000
230.9000	69.1429	62.9638	61.3186	5.4266	2.0000
231.0000	69.0625	62.8685	61.3221	5.4288	2.0000
